70.61,21.03,54.1,34.8,107,93.32,3
30.51,38.66,52.9,54.0,122,86.35,3
62.9,63.7,7.7,61.6,81,99.35,3
49.68,37.87,161.7,32.0,160,68.47,3
61.84,98.99,44.5,44.2,225,10.86,1
20.55,29.82,388.3,54.9,105,28.47,2
41.42,65.29,49.8,63.2,66,75.58,3
25.74,35.78,720.0,47.7,129,67.92,2
23.63,20.53,84.0,32.7,70,99.13,3
32.81,61.2,809.2,35.0,68,28.03,2
37.98,21.68,514.9,64.2,158,56.5,2
66.98,14.6,545.4,62.0,59,18.94,2
17.57,29.64,96.0,33.5,132,99.43,3
54.94,20.47,67.3,45.0,141,91.02,3
35.8,43.13,130.2,66.6,144,69.19,3
75.26,16.96,89.1,72.7,118,37.67,0
35.55,42.04,689.3,31.4,144,40.55,2
22.94,53.0,89.8,59.5,61,82.68,3
38.59,21.69,56.1,62.8,154,95.79,3
98.0,52.83,20.4,89.9,121,60.26,0
88.87,61.84,133.3,81.6,126,67.56,0
28.26,66.8,175.8,61.1,171,13.99,1
32.99,67.08,18.2,54.8,106,71.29,3
53.91,77.29,109.6,31.0,170,46.35,1
70.47,41.12,6.1,63.7,175,13.91,0
32.38,58.59,96.0,67.1,125,82.38,3
21.52,83.93,27.9,42.5,195,68.6,1
66.2,40.32,140.9,63.0,117,26.45,0
69.25,44.52,158.6,63.6,128,50.01,0
57.57,19.29,57.7,53.8,79,83.79,3
47.71,57.28,661.6,40.0,160,60.77,2
63.9,19.37,52.9,63.0,138,61.42,0
18.43,66.65,60.2,31.0,140,26.1,1
85.88,40.8,116.4,70.6,115,67.68,0
65.54,54.27,103.4,40.1,100,76.6,3
43.55,66.89,9.0,35.6,113,72.46,3
70.53,76.64,71.5,33.0,143,32.47,1
69.47,79.01,72.6,62.7,185,12.97,1
64.89,72.5,49.3,32.7,140,72.31,1
76.25,51.51,161.6,63.0,93,37.48,0
34.15,62.77,460.1,66.5,89,10.86,2
48.23,51.94,132.6,40.5,69,75.34,3
33.57,63.69,83.6,28.1,140,59.64,1
70.22,54.42,375.6,65.3,107,26.3,2
24.56,63.97,300.0,33.5,126,68.63,2
41.61,86.99,55.6,51.1,173,45.48,1
51.13,57.65,78.6,28.2,140,85.17,3
53.49,56.7,68.6,30.9,97,73.29,3
58.23,48.83,63.8,71.9,86,94.04,3
43.2,56.02,169.6,39.6,156,82.99,3
92.8,47.9,12.4,73.7,125,46.8,0
16.24,34.77,611.4,29.5,130,39.38,2
50.9,14.46,667.5,29.6,66,77.88,2
34.33,45.34,165.4,50.8,58,76.61,3
41.37,60.72,251.8,62.2,143,17.1,2
58.17,18.86,84.2,56.8,132,74.95,3
62.71,69.44,95.3,67.6,151,52.77,1
19.17,49.66,158.8,61.3,116,75.06,3
70.78,34.69,23.4,65.1,138,12.64,0
65.89,68.14,128.4,64.7,140,22.71,1
49.34,24.71,621.3,53.0,129,67.8,2
54.74,59.68,235.4,38.5,91,10.18,2
44.72,69.54,136.9,39.8,82,82.94,3
61.51,42.88,783.1,43.2,98,30.62,2
70.09,70.59,160.0,53.1,160,16.91,1
15.9,89.56,14.9,42.7,171,68.91,1
44.02,75.69,99.1,49.5,164,50.77,1
17.74,55.22,756.6,33.5,152,31.47,2
48.98,91.9,14.8,38.6,203,64.75,1
81.96,17.55,99.7,71.3,50,64.15,0
53.27,55.98,131.2,34.5,66,75.96,3
72.27,15.45,164.6,40.5,107,80.23,3
32.56,43.36,137.5,54.3,152,88.23,3
53.37,33.16,164.8,31.0,123,69.06,3
36.73,67.51,97.1,62.3,140,38.06,1
14.03,71.71,9.5,54.8,141,66.22,1
67.99,38.51,50.9,61.7,102,90.48,3
69.03,70.57,126.9,54.4,142,57.43,1
60.18,90.83,12.7,49.0,216,41.8,1
15.2,94.92,174.3,46.4,196,36.85,1
60.4,48.91,63.4,44.3,156,97.92,3
62.26,60.54,57.7,63.0,96,48.93,0
32.32,23.49,17.8,64.7,101,81.02,3
95.02,44.5,138.2,80.9,134,68.43,0
65.97,96.56,52.5,31.9,206,48.28,1
69.19,57.49,919.8,61.0,147,16.16,2
81.03,61.35,34.2,73.0,59,19.28,0
46.95,80.85,105.4,41.7,158,20.29,1
13.95,46.48,995.7,54.8,130,58.66,2
95.11,47.02,99.0,77.0,93,30.91,0
73.63,23.61,63.6,67.4,99,25.94,0
83.03,46.57,127.9,69.1,93,19.25,0
42.84,78.3,153.8,28.3,149,43.17,1
69.24,49.27,144.1,53.5,87,72.94,3
57.26,36.73,146.2,44.1,110,68.92,3
53.18,90.39,86.1,46.9,169,20.99,1
44.19,54.89,65.8,66.8,110,97.2,3
18.95,87.2,154.6,64.9,179,27.11,1
74.62,60.9,157.0,71.8,124,58.53,0
64.75,17.28,539.0,36.3,105,40.23,2
91.97,67.33,130.9,81.5,173,36.31,0
87.07,45.88,161.5,80.5,82,45.0,0
73.54,51.68,118.1,30.4,82,72.73,3
97.11,35.45,94.7,84.4,69,43.19,0
62.94,45.35,157.6,63.0,144,57.65,0
58.71,92.97,91.3,49.3,207,59.07,1
31.85,51.85,498.0,32.5,114,32.71,2
72.58,27.64,777.4,58.0,68,62.22,2
30.89,83.49,101.0,69.1,186,21.7,1
61.81,36.28,571.4,60.3,66,55.75,2
73.43,65.83,7.0,51.3,113,88.33,3
38.12,81.92,181.7,33.2,214,55.42,1
52.45,68.77,110.2,67.5,153,67.95,1
69.45,54.87,117.4,64.8,56,72.18,3
40.62,51.05,186.1,56.5,93,77.94,2
92.24,28.51,28.0,85.5,53,24.19,0
27.04,85.31,27.5,28.3,196,18.29,1
96.4,25.33,115.6,83.3,99,33.62,0
67.05,44.37,287.3,43.8,144,28.21,2
74.49,36.07,113.7,63.4,139,23.14,0
57.11,48.85,99.3,50.9,148,80.78,3
16.67,74.91,150.8,61.6,185,13.38,1
64.45,93.64,183.1,63.4,168,72.25,1
52.79,11.74,888.4,39.3,89,69.79,2
21.63,93.35,158.5,31.5,210,58.28,1
56.86,89.88,160.1,60.8,207,29.84,1
38.06,26.92,207.7,62.2,100,65.84,2
72.31,27.13,179.5,71.8,95,29.69,0
20.78,28.47,15.1,56.9,157,89.52,3
55.19,84.26,100.2,36.6,198,68.28,1
62.18,10.09,563.2,32.9,83,43.22,2
63.54,78.29,174.2,43.6,167,49.1,1
34.42,68.35,181.7,38.0,98,88.39,3
19.67,41.6,171.4,72.0,123,93.78,3
58.6,58.76,435.9,38.2,62,16.6,2
63.06,73.9,83.4,62.0,155,45.47,1
67.77,26.54,78.7,72.7,170,15.4,0
26.73,55.89,85.6,48.9,76,68.12,3
37.02,28.64,100.0,65.9,75,72.09,3
54.02,91.91,151.3,53.7,196,63.22,1
12.46,31.82,343.9,65.1,66,71.18,2
65.99,48.14,10.1,63.0,105,25.11,0
35.87,99.17,17.6,60.4,189,34.71,1
36.24,36.3,239.4,40.7,118,43.81,2
16.75,37.17,148.2,52.2,143,96.02,3
29.47,46.86,119.1,65.6,148,69.48,3
31.94,28.12,8.5,50.8,53,89.72,3
17.52,72.47,139.6,46.9,175,28.36,1
19.66,57.93,48.6,60.9,134,68.23,3
60.54,24.63,640.9,37.7,126,67.93,2
28.61,62.61,178.1,50.4,68,76.01,3
95.79,16.13,179.4,83.0,74,41.91,0
67.97,54.5,176.7,63.0,129,31.18,0
72.02,15.15,46.6,63.0,124,51.63,0
62.2,20.73,19.2,63.0,168,38.33,0
18.5,65.82,23.2,32.7,129,74.97,3
49.94,96.35,88.5,47.2,183,27.22,1
50.53,16.37,427.9,61.9,96,50.95,2
14.15,41.49,180.1,53.8,140,75.58,3
86.05,44.67,124.0,64.9,64,70.51,0
23.41,44.11,980.0,61.5,68,65.03,2
45.72,71.0,157.9,53.9,140,20.31,1
31.85,28.05,258.3,52.1,137,56.05,2
69.86,32.08,8.1,63.1,105,59.21,0
28.11,37.7,813.8,66.1,112,62.83,2
18.59,34.6,651.7,38.9,126,75.73,2
50.79,92.85,77.8,55.9,233,18.74,1
64.26,74.16,142.7,54.4,149,50.64,1
53.73,35.07,23.2,63.3,59,95.06,3
62.94,64.71,154.5,63.0,157,26.02,0
34.78,32.08,821.0,39.9,68,70.73,2
70.96,25.07,43.6,64.4,129,41.38,0
39.75,10.79,563.0,55.8,133,22.88,2
37.06,67.66,33.6,46.1,190,10.95,1
58.92,36.56,981.1,58.1,74,49.61,2
40.96,17.54,867.4,43.7,120,55.0,2
46.75,67.73,44.9,68.8,140,66.71,1
66.57,77.16,146.1,46.9,160,37.62,1
53.14,52.5,272.7,55.9,103,18.79,2
42.86,25.37,995.4,61.8,99,50.01,2
46.77,64.05,25.6,39.3,164,38.61,1
33.26,92.45,38.4,58.8,218,56.99,1
50.57,31.93,867.6,61.1,127,14.37,2
16.28,11.01,289.1,56.8,59,37.06,2
34.33,48.99,448.0,39.4,77,43.59,2
50.93,14.51,467.4,32.2,137,58.73,2
50.89,74.27,174.6,49.9,176,28.27,1
17.67,33.1,80.7,49.2,70,81.21,3
34.41,48.47,7.8,63.3,98,73.28,3
98.63,43.26,32.9,78.0,172,38.64,0
59.32,94.76,160.5,39.9,222,22.16,1
64.67,52.37,54.6,53.9,53,75.8,3
56.75,66.74,72.4,48.3,174,11.48,1
54.37,58.65,77.7,47.4,80,96.74,3
25.21,18.3,173.0,58.7,114,83.47,3
47.37,76.19,141.5,56.5,140,48.71,1
96.35,40.76,157.4,76.3,61,24.07,0
91.68,63.98,76.5,77.7,86,49.69,0
30.22,51.12,50.7,30.2,110,73.85,3
15.87,25.89,113.0,65.4,107,84.65,3
14.76,61.52,124.0,66.5,99,84.47,3
54.27,62.07,167.9,65.6,96,68.02,3
53.57,91.66,68.0,58.0,175,25.25,1
73.73,44.24,6.9,36.3,115,90.88,3
35.31,13.14,820.9,48.7,105,26.05,2
22.75,39.15,23.9,33.5,77,88.32,3
26.28,26.89,859.3,60.2,80,16.22,2
59.32,67.48,87.0,51.0,68,70.27,3
25.86,74.15,147.1,41.4,164,52.15,1
94.46,57.55,175.8,78.2,70,68.42,0
51.58,17.5,62.6,34.9,95,89.05,3
88.35,36.61,89.1,71.9,142,14.01,0
71.54,36.96,138.2,63.2,151,48.32,0
90.15,21.61,127.1,72.5,147,39.44,0
80.32,43.31,174.6,67.1,133,13.62,0
32.47,12.07,879.0,47.0,92,46.66,2
25.08,96.4,145.5,35.0,199,9.9,1
53.2,90.81,136.6,35.6,184,41.16,1
52.68,68.78,72.2,56.4,167,69.65,1
43.24,30.01,19.3,66.8,97,90.44,3
86.42,15.21,114.6,77.8,159,49.26,0
14.4,60.68,192.9,48.1,112,13.26,2
32.1,62.39,667.7,57.8,105,17.45,2
12.97,30.06,117.7,30.6,56,96.1,3
59.5,75.53,180.4,40.2,176,53.48,1
45.25,72.48,22.0,32.9,151,17.25,1
74.51,30.06,86.0,63.0,135,26.16,0
51.87,22.32,560.4,42.0,129,13.88,2
83.86,58.76,12.0,70.6,101,17.07,0
88.15,60.97,124.6,71.2,119,13.25,0
50.8,90.21,12.6,48.3,180,32.13,1
68.75,78.48,100.7,30.2,177,26.16,1
53.28,63.36,137.2,29.3,88,90.88,3
30.15,65.56,41.6,63.7,157,71.07,1
69.38,83.2,128.4,34.1,176,64.13,1
68.79,56.88,79.9,63.0,94,20.84,0
82.23,38.95,126.8,75.9,125,54.92,0
18.94,26.9,122.8,41.8,84,93.17,3
57.21,36.59,19.9,51.6,104,98.79,3
82.08,53.77,101.4,75.4,51,51.52,0
17.01,77.96,91.1,41.1,189,44.16,1
50.58,35.64,108.9,47.3,82,86.37,3
28.66,71.65,133.7,64.6,140,25.05,1
72.89,57.17,19.0,63.0,128,71.27,0
40.94,44.98,439.2,45.2,137,62.88,2
77.8,44.22,169.0,73.4,54,41.07,0
67.36,43.0,292.6,64.7,118,10.53,2
67.09,21.57,37.5,65.0,154,14.63,0
66.62,72.23,144.1,43.2,159,52.66,1
32.93,84.73,116.4,59.2,203,31.29,1
66.7,18.16,90.2,64.0,77,19.71,0
19.34,20.7,980.5,55.2,92,25.8,2
56.15,93.27,33.0,47.3,207,23.54,1
15.21,44.36,841.9,62.1,58,54.49,2
73.96,22.43,157.5,63.4,123,30.0,0
28.29,51.86,83.9,50.6,60,84.24,3
63.14,75.55,169.8,45.2,178,42.03,1
16.7,31.31,408.6,52.8,118,30.09,2
19.32,41.26,39.4,40.1,149,99.48,3
70.63,17.31,496.5,46.9,102,57.97,2
58.09,27.92,251.6,44.1,98,63.33,2
36.92,82.86,84.8,45.8,167,52.34,1
67.79,39.91,67.9,63.0,112,44.58,0
68.31,59.71,118.7,63.0,50,63.89,0
65.27,64.33,21.0,63.0,160,26.42,0
16.29,32.12,221.9,65.5,117,71.86,2
74.24,32.01,123.7,66.2,127,69.62,0
24.69,41.57,17.6,70.1,110,79.05,3
16.49,62.07,156.6,62.0,159,23.41,1
40.65,42.1,179.2,61.6,77,71.32,3
62.45,66.25,121.0,69.5,155,42.0,1
95.32,67.16,25.5,81.9,62,54.91,0
97.73,57.05,45.4,89.5,57,21.06,0
28.81,99.56,79.9,65.9,221,12.98,1
20.01,55.13,466.0,54.7,147,53.22,2
95.01,44.59,10.8,82.6,127,63.29,0
72.04,22.24,172.2,63.8,110,31.3,0
49.12,46.34,189.4,56.3,158,39.38,2
24.4,36.25,898.2,41.3,106,40.2,2
58.02,33.55,376.5,45.8,125,31.96,2
74.66,39.15,676.0,55.8,68,43.97,2
33.54,45.58,517.3,49.3,153,34.39,2
15.82,20.29,19.8,62.7,126,76.87,3
40.1,28.39,74.7,51.3,66,82.48,3
72.54,57.2,90.5,63.0,162,29.45,0
67.18,61.14,157.6,63.0,92,71.48,0
38.01,14.09,88.8,49.4,106,79.48,3
22.34,75.82,144.7,64.7,179,44.77,1
88.2,47.71,55.3,71.8,54,10.16,0
48.04,49.4,155.5,41.1,159,94.88,3
44.86,86.76,166.7,50.7,184,36.48,1
35.79,28.49,150.8,42.5,52,72.01,3
85.06,14.25,65.9,76.4,100,15.5,0
46.68,17.57,998.1,44.5,154,19.76,2
62.73,55.17,105.1,67.1,95,71.06,3
29.98,77.1,138.3,47.7,199,10.07,1
22.14,56.96,63.8,31.2,82,84.08,3
25.09,34.87,320.2,30.0,118,15.1,2
50.08,65.55,22.1,29.2,154,58.83,1
90.57,67.18,131.6,78.5,78,52.17,0
29.18,57.23,801.4,59.7,92,41.53,2
70.43,35.64,22.9,71.0,151,34.24,0
61.84,44.84,145.3,66.1,84,95.01,3
85.4,15.43,31.4,76.1,139,68.06,0
68.89,17.36,24.3,33.1,81,93.62,3
55.74,94.23,86.1,61.5,189,45.26,1
21.89,35.77,142.5,63.5,92,89.26,3
80.6,26.86,83.0,68.0,121,65.69,0
28.02,45.29,481.8,31.5,99,53.59,2
23.72,32.84,83.6,56.1,158,73.57,3
84.64,22.19,142.6,70.8,59,25.85,0
13.94,27.3,25.2,47.0,108,76.11,3
63.81,47.05,295.1,59.7,85,15.8,2
22.49,59.85,93.3,69.2,50,83.35,3
73.44,58.73,356.9,51.5,127,12.2,2
93.85,23.82,16.9,75.2,135,43.46,0
88.73,28.16,40.0,76.7,75,60.15,0
38.15,27.94,280.6,35.1,162,48.71,2
34.59,82.62,119.0,66.3,165,39.58,1
85.59,32.74,120.2,72.9,163,36.21,0
18.35,59.84,91.4,44.8,50,90.05,3
80.56,63.96,118.8,73.2,124,58.51,0
14.59,66.29,132.2,52.5,153,26.08,1
49.15,44.83,945.0,40.1,120,11.3,2
29.36,62.3,586.0,36.4,91,30.8,2
68.32,55.04,77.3,65.5,91,73.87,3
56.94,58.6,128.9,32.7,114,95.49,3
31.99,54.16,445.8,28.4,101,37.28,2
27.35,94.1,167.6,60.4,159,72.01,1
87.6,49.91,155.5,69.0,70,61.73,0
67.32,77.88,29.9,62.4,165,36.6,1
37.77,28.66,196.1,48.7,74,76.85,2
74.92,28.7,80.3,66.3,132,50.55,0
15.84,32.62,532.1,47.1,122,67.01,2
55.72,37.7,583.6,41.8,147,18.49,2
41.92,76.95,7.8,59.2,165,25.75,1
85.42,42.39,26.9,73.4,154,59.11,0
27.46,70.21,154.9,44.1,163,31.08,1
54.57,39.57,288.8,52.7,107,65.55,2
67.3,44.79,167.5,50.5,131,84.29,3
31.09,11.04,853.6,58.4,91,44.94,2
71.21,44.08,56.8,40.7,124,69.69,3
58.26,98.77,125.5,54.6,196,58.8,1
76.38,52.19,160.5,70.4,172,32.75,0
32.83,34.2,861.2,32.1,116,45.84,2
63.06,39.41,391.7,46.7,142,68.37,2
66.55,84.78,133.4,28.8,151,32.43,1
50.45,21.97,839.3,49.4,97,53.82,2
26.15,12.35,728.0,34.9,158,27.29,2
19.26,76.85,110.2,53.2,162,44.48,1
94.05,43.35,24.3,76.7,84,42.64,0
36.15,16.01,13.4,60.9,62,91.89,3
66.42,26.13,129.0,63.2,92,28.65,0
41.33,51.08,180.2,57.9,128,74.62,3
88.86,14.99,40.1,69.2,158,31.96,0
39.74,21.87,86.8,33.7,129,95.43,3
32.92,54.83,630.6,41.0,111,33.65,2
48.25,73.93,144.8,42.5,151,66.45,1
35.53,93.92,97.4,53.9,212,29.95,1
90.49,32.35,162.6,64.5,57,16.87,0
14.76,82.71,161.3,29.2,156,47.25,1
24.09,15.84,86.4,30.2,164,69.74,3
48.52,11.35,536.3,30.9,100,44.87,2
